buildingid,address,borough,latitude,longitude,health_score,label,open_violation_count,class_a_count,class_b_count,class_c_count,weighted_severity,avg_resolution_days,violations_last_6mo,repeat_violation_types,component_open_count,component_severity,component_resolution_speed,component_recency,component_repeat_rate
815025,22-45 DIX AVENUE,Queens,40.6064294,-73.7564156,87.6,Struggling,12,1,6,3,22,104.0,0.0,1.0,95.51020408163265,95.80952380952381,91.22844051936548,50.0,92.3076923076923
249571,520 EAST 21 STREET,Brooklyn,40.641344,-73.9585911,87.6,Struggling,5,1,4,0,9,237.5,0.0,0.0,98.36734693877551,98.28571428571429,79.87049840057784,50.0,100.0
119056,1525 WALTON AVENUE,Bronx,40.8424164,-73.9142284,87.6,Struggling,2,0,2,0,4,270.8,0.0,0.0,99.59183673469387,99.23809523809524,77.02894438138479,50.0,100.0
422154,151-10 35 AVENUE,Queens,40.7659348,-73.8125639,87.6,Struggling,12,2,8,2,24,140.8,0.0,0.0,95.51020408163265,95.42857142857143,88.09601295412874,50.0,100.0
13260,320 EAST 34 STREET,Manhattan,40.7440964,-73.9749907,87.6,Struggling,7,1,4,2,15,206.4,0.0,0.0,97.55102040816327,97.14285714285714,82.51418842224744,50.0,100.0
120592,2247 WEBSTER AVENUE,Bronx,40.8554035,-73.8965169,87.6,Struggling,17,1,14,2,35,78.0,0.0,0.0,93.46938775510203,93.33333333333333,93.44494892167991,50.0,100.0
5126,652 10 AVENUE,Manhattan,40.7619809,-73.9934338,87.6,Struggling,12,1,10,1,24,140.8,0.0,0.0,95.51020408163265,95.42857142857143,88.09601295412874,50.0,100.0
117797,3128 VILLA AVENUE,Bronx,40.8753047,-73.8870844,87.6,Struggling,1,0,0,1,3,281.3,0.0,0.0,100.0,99.42857142857143,76.13803852474291,50.0,100.0
422854,25-90 35 STREET,Queens,40.7673281,-73.9169497,87.6,Struggling,2,0,1,1,5,265.4,0.0,0.0,99.59183673469387,99.04761904761905,77.49031273239657,50.0,100.0
29936,295 WEST 11 STREET,Manhattan,40.7360898,-74.0056183,87.6,Struggling,2,1,0,1,4,273.0,0.0,0.0,99.59183673469387,99.23809523809524,76.84449489216799,50.0,100.0
69076,846 EAST 220 STREET,Bronx,40.8826063,-73.8579313,87.6,Struggling,6,0,2,4,16,209.3,0.0,0.0,97.95918367346938,96.95238095238096,82.26852602562023,50.0,100.0
8257,4321 BROADWAY,Manhattan,40.8523768,-73.93504,87.6,Struggling,12,4,4,4,24,145.1,0.0,0.0,95.51020408163265,95.42857142857143,87.73269012485811,50.0,100.0
329640,15 MACKAY PLACE,Brooklyn,40.6372755,-74.0352235,87.6,Struggling,1,0,1,0,2,283.5,0.0,0.0,100.0,99.61904761904762,75.94675472087505,50.0,100.0
121012,115 WEST 172 STREET,Bronx,40.8441254,-73.9205512,87.6,Struggling,3,1,1,1,6,258.3,0.0,0.0,99.18367346938776,98.85714285714286,78.09307604994325,50.0,100.0
721716,175 CEBRA AVENUE,Staten Island,40.6311117,-74.0818216,87.6,Struggling,14,3,5,6,31,110.6,0.0,0.0,94.6938775510204,94.0952380952381,90.66969353007946,50.0,100.0
303343,105 GRATTAN STREET,Brooklyn,40.7063094,-73.9290111,87.6,Struggling,15,8,7,0,22,128.0,0.0,0.0,94.28571428571428,95.80952380952381,89.18842224744608,50.0,100.0
267668,458 EAST 51 STREET,Brooklyn,40.6503959,-73.9295102,87.6,Struggling,2,1,1,0,3,274.2,0.0,0.0,99.59183673469387,99.42857142857143,76.73996752826908,50.0,100.0
810415,43-33 46 STREET,Queens,40.7440783,-73.9181948,87.6,Struggling,2,0,0,2,6,267.6,0.0,0.0,99.59183673469387,98.85714285714286,77.30663207394196,50.0,100.0
53791,750 BRYANT AVENUE,Bronx,40.8161301,-73.8856602,87.6,Struggling,2,0,2,0,4,268.5,0.0,0.0,99.59183673469387,99.23809523809524,77.22758229284904,50.0,100.0
234351,82 DOWNING STREET,Brooklyn,40.683329,-73.9611177,87.6,Struggling,6,3,3,0,9,225.0,0.0,0.0,97.95918367346938,98.28571428571429,80.93076049943247,50.0,100.0
42412,408 WEST 150 STREET,Manhattan,40.8273632,-73.9434365,87.6,Struggling,12,0,0,12,36,108.9,0.0,0.0,95.51020408163265,93.14285714285714,90.81245088623069,50.0,100.0
97553,2324 MORRIS AVENUE,Bronx,40.8587726,-73.9011353,87.6,Struggling,5,0,1,4,14,175.6,0.0,1.0,98.36734693877551,97.33333333333334,85.1386411545322,50.0,92.3076923076923
119180,2356 WALTON AVENUE,Bronx,40.8600135,-73.9014805,87.6,Struggling,3,2,0,0,2,269.9,0.0,0.0,99.18367346938776,99.61904761904762,77.11113014798792,50.0,100.0
81699,1455 GRAND CONCOURSE,Bronx,40.8405796,-73.9135586,87.6,Struggling,1,0,1,0,2,281.4,0.0,0.0,100.0,99.61904761904762,76.12797956867196,50.0,100.0
96871,1700 MONTGOMERY AVENUE,Bronx,40.849803,-73.918907,87.6,Struggling,5,0,3,2,12,224.2,0.0,0.0,98.36734693877551,97.71428571428571,80.99586031915604,50.0,100.0
41115,120 WEST 138 STREET,Manhattan,40.8163693,-73.9408628,87.6,Struggling,12,1,8,3,26,136.6,0.0,0.0,95.51020408163265,95.04761904761905,88.45417139614075,50.0,100.0
4867,744 9 AVENUE,Manhattan,40.7635176,-73.9885205,87.6,Struggling,1,0,0,1,3,281.7,0.0,0.0,100.0,99.42857142857143,76.10669693530079,50.0,100.0
100437,3560 OLINVILLE AVENUE,Bronx,40.879428,-73.867163,87.6,Struggling,7,1,2,4,17,198.2,0.0,0.0,97.55102040816327,96.76190476190476,83.21624689388594,50.0,100.0
1003419,13-05A 128 STREET,Queens,40.7862514,-73.8399043,87.6,Struggling,5,0,1,4,14,221.0,0.0,0.0,98.36734693877551,97.33333333333334,81.27128263337117,50.0,100.0
55226,4305 CARPENTER AVENUE,Bronx,40.8967649,-73.8591381,87.6,Struggling,6,2,3,1,11,219.7,0.0,0.0,97.95918367346938,97.90476190476191,81.38289822171775,50.0,100.0
3393,1917 ADAM C POWELL BOULEVARD,Manhattan,40.8028623,-73.9522779,87.6,Struggling,9,0,6,3,21,171.2,0.0,0.0,96.73469387755102,96.0,85.51418842224746,50.0,100.0
46780,3215 BAINBRIDGE AVENUE,Bronx,40.8762472,-73.8799592,87.6,Struggling,5,2,0,3,11,231.0,0.0,0.0,98.36734693877551,97.90476190476191,80.4199772985244,50.0,100.0
806266,2315 BARNES AVENUE,Bronx,40.8603022,-73.8641681,87.6,Struggling,1,0,0,1,3,279.2,0.0,0.0,100.0,99.42857142857143,76.31242905788876,50.0,100.0
27434,137 RIVINGTON STREET,Manhattan,40.7192857,-73.9864755,87.6,Struggling,6,0,4,2,14,211.8,0.0,0.0,97.95918367346938,97.33333333333334,82.0516458569807,50.0,100.0
373075,2 SPENCER PLACE,Brooklyn,40.6818281,-73.9548776,87.6,Struggling,8,3,0,5,18,141.2,0.0,1.0,97.14285714285714,96.57142857142857,88.0616945983842,50.0,92.3076923076923
55878,1808 CEDAR AVENUE,Bronx,40.8524772,-73.9201653,87.6,Struggling,8,2,1,5,19,185.1,0.0,0.0,97.14285714285714,96.38095238095238,84.33030646992054,50.0,100.0
37795,212 WEST 109 STREET,Manhattan,40.8025678,-73.9653572,87.6,Struggling,1,0,1,0,2,280.6,0.0,0.0,100.0,99.61904761904762,76.19963110102157,50.0,100.0
640809,83-45 BROADWAY,Queens,40.7404501,-73.8782841,87.6,Struggling,16,0,16,0,32,91.0,0.0,0.0,93.87755102040816,93.9047619047619,92.33825198637912,50.0,100.0
107776,2183 RYER AVENUE,Bronx,40.8550198,-73.9002371,87.6,Struggling,2,0,0,2,6,263.6,0.0,0.0,99.59183673469387,98.85714285714286,77.6410734554889,50.0,100.0
109458,1504 SHERIDAN AVENUE,Bronx,40.8406297,-73.9108299,87.6,Struggling,7,0,3,4,18,196.1,0.0,0.0,97.55102040816327,96.57142857142857,83.38873574401384,50.0,100.0
908590,2271 WASHINGTON AVENUE,Bronx,40.8549236,-73.8939438,87.6,Struggling,1,1,0,0,1,285.6,0.0,0.0,100.0,99.80952380952381,75.77525539160047,50.0,100.0
59929,2335 CROTONA AVENUE,Bronx,40.8531083,-73.8843278,87.6,Struggling,7,1,6,0,13,116.4,0.0,2.0,97.55102040816327,97.52380952380952,90.17593643586834,50.0,84.61538461538461
83716,2055 HARRISON AVENUE,Bronx,40.8552007,-73.9099247,87.6,Struggling,1,0,0,1,3,280.3,0.0,0.0,100.0,99.42857142857143,76.22503441447098,50.0,100.0
104278,1315 PROSPECT AVENUE,Bronx,40.8281969,-73.8984598,87.6,Struggling,3,0,3,0,6,256.6,0.0,0.0,99.18367346938776,98.85714285714286,78.24441922058267,50.0,100.0
43679,686 WEST 204 STREET,Manhattan,40.8678941,-73.9240335,87.6,Struggling,9,0,9,0,18,183.0,0.0,0.0,96.73469387755102,96.57142857142857,84.50624290578888,50.0,100.0
162240,762 60 STREET,Brooklyn,40.6356281,-74.0102901,87.6,Struggling,8,3,4,1,14,199.0,0.0,0.0,97.14285714285714,97.33333333333334,83.14415437003404,50.0,100.0
370280,2121 SHORE PARKWAY SR NORTH,Brooklyn,40.5854998,-73.9880579,87.6,Struggling,8,0,3,5,21,179.9,0.0,0.0,97.14285714285714,96.0,84.77324321535446,50.0,100.0
677860,101-17 MARTENSE AVENUE,Queens,40.739658,-73.8577057,87.6,Struggling,13,3,8,2,25,133.0,0.0,0.0,95.10204081632652,95.23809523809523,88.7627695800227,50.0,100.0
643564,134-17 CHERRY AVENUE,Queens,40.7522986,-73.8282305,87.6,Struggling,13,2,9,2,26,128.5,0.0,0.0,95.10204081632652,95.04761904761905,89.14585698070374,50.0,100.0
107125,3535 ROCHAMBEAU AVENUE,Bronx,40.8827157,-73.8792496,87.6,Struggling,3,1,1,1,6,259.6,0.0,0.0,99.18367346938776,98.85714285714286,77.98357844346839,50.0,100.0
66384,212 EAST 182 STREET,Bronx,40.8555742,-73.9002218,87.6,Struggling,1,0,0,1,3,280.1,0.0,0.0,100.0,99.42857142857143,76.23815701081796,50.0,100.0
67365,371 EAST 204 STREET,Bronx,40.8714764,-73.8768655,87.6,Struggling,2,0,0,2,6,263.0,0.0,0.0,99.59183673469387,98.85714285714286,77.69580022701476,50.0,100.0
62813,514 EAST 138 STREET,Bronx,40.8072052,-73.919089,87.6,Struggling,11,0,3,7,27,138.6,0.0,0.0,95.91836734693877,94.85714285714286,88.2839103291714,50.0,100.0
89804,2750 KINGSBRIDGE TERRACE,Bronx,40.8722945,-73.9029809,87.6,Struggling,6,0,5,1,13,216.2,0.0,0.0,97.95918367346938,97.52380952380952,81.6827468785471,50.0,100.0
636988,13-51 BEACH CHANNEL DRIVE,Queens,40.606879,-73.7548869,87.6,Struggling,12,2,10,0,22,150.7,0.0,0.0,95.51020408163265,95.80952380952381,87.25474298686558,50.0,100.0
39831,366 WEST 127 STREET,Manhattan,40.8121917,-73.9525349,87.6,Struggling,11,2,6,3,23,153.3,0.0,0.0,95.91836734693877,95.61904761904762,87.03583590076212,50.0,100.0
346405,2030 NOSTRAND AVENUE,Brooklyn,40.6359106,-73.9482971,87.6,Struggling,13,0,13,0,26,131.7,0.0,0.0,95.10204081632652,95.04761904761905,88.87627695800228,50.0,100.0
346419,2063 NOSTRAND AVENUE,Brooklyn,40.6350841,-73.9475664,87.6,Struggling,2,0,2,0,4,270.2,0.0,0.0,99.59183673469387,99.23809523809524,77.08164423544673,50.0,100.0
357290,781 PROSPECT PLACE,Brooklyn,40.6745774,-73.9506573,87.6,Struggling,1,0,0,1,3,277.8,0.0,0.0,100.0,99.42857142857143,76.43586833144155,50.0,100.0
222912,537 CLINTON AVENUE,Brooklyn,40.682208,-73.9662995,87.6,Struggling,1,0,0,1,3,279.1,0.0,0.0,100.0,99.42857142857143,76.32611075077023,50.0,100.0
347217,1430 OCEAN AVENUE,Brooklyn,40.6272846,-73.957148,87.6,Struggling,3,0,0,3,9,250.2,0.0,0.0,99.18367346938776,98.28571428571429,78.78729528133614,50.0,100.0
661529,42-63 HAMPTON STREET,Queens,40.7441888,-73.8760109,87.6,Struggling,14,1,2,11,38,90.4,0.0,0.0,94.6938775510204,92.76190476190476,92.39145856980704,50.0,100.0
38466,256 WEST 117 STREET,Manhattan,40.8043752,-73.9537506,87.6,Struggling,1,0,1,0,2,286.0,0.0,0.0,100.0,99.61904761904762,75.7377979568672,50.0,100.0
867494,848 BELMONT AVENUE,Brooklyn,40.6729918,-73.8780828,87.6,Struggling,13,4,9,0,22,140.8,0.0,0.0,95.10204081632652,95.80952380952381,88.09601295412874,50.0,100.0
455735,63-93 WOODHAVEN BOULEVARD,Queens,40.7221927,-73.8665565,87.6,Struggling,1,0,0,1,3,280.0,0.0,0.0,100.0,99.42857142857143,76.24858115777526,50.0,100.0
1531,73 2 AVENUE,Manhattan,40.7265157,-73.9895407,87.6,Struggling,3,1,2,0,5,260.9,0.0,0.0,99.18367346938776,99.04761904761905,77.87429973270844,50.0,100.0
28671,28 THAYER STREET,Manhattan,40.8620357,-73.9264516,87.6,Struggling,2,0,0,2,6,265.7,0.0,0.0,99.59183673469387,98.85714285714286,77.46473163612778,50.0,100.0
9909,260 CONVENT AVENUE,Manhattan,40.8217829,-73.9486585,87.6,Struggling,12,1,7,4,27,133.4,0.0,0.0,95.51020408163265,94.85714285714286,88.729233309256,50.0,100.0
903416,1499 GRAND CONCOURSE,Bronx,40.8405796,-73.9135586,87.6,Struggling,4,0,2,2,10,242.0,0.0,0.0,98.77551020408163,98.09523809523809,79.4859061672342,50.0,100.0
230120,1656 DE KALB AVENUE,Brooklyn,40.7049957,-73.9181743,87.6,Struggling,15,2,7,6,34,94.8,0.0,0.0,94.28571428571428,93.52380952380952,92.01901248581159,50.0,100.0
805166,48 MULBERRY STREET,Manhattan,40.7151255,-73.9994156,87.6,Struggling,3,0,1,2,8,250.0,0.0,0.0,99.18367346938776,98.47619047619047,78.80249716231556,50.0,100.0
3432,201 WEST 121 STREET,Manhattan,40.8066959,-73.9504799,87.6,Struggling,4,0,1,3,11,194.2,0.0,1.0,98.77551020408163,97.90476190476191,83.55561861521,50.0,92.3076923076923
368217,188 SCHOLES STREET,Brooklyn,40.7087482,-73.9414812,87.6,Struggling,5,2,3,0,8,235.5,0.0,0.0,98.36734693877551,98.47619047619047,80.03688989784337,50.0,100.0
61061,3561 DEKALB AVENUE,Bronx,40.883877,-73.8795368,87.6,Struggling,7,1,3,3,16,200.1,0.0,0.0,97.55102040816327,96.95238095238096,83.05247533397363,50.0,100.0
394585,2920 WEST 21 STREET,Brooklyn,40.5752919,-73.9882973,87.6,Struggling,9,1,2,6,23,168.8,0.0,0.0,96.73469387755102,95.61904761904762,85.71669267877412,50.0,100.0
28332,52 ST NICHOLAS PLACE,Manhattan,40.8288468,-73.9408336,87.6,Struggling,14,5,4,5,28,118.0,0.0,0.0,94.6938775510204,94.66666666666667,90.03972758229285,50.0,100.0
216252,920 BUSHWICK AVENUE,Brooklyn,40.6928325,-73.924608,87.6,Struggling,1,0,0,1,3,282.2,0.0,0.0,100.0,99.42857142857143,76.0653340772235,50.0,100.0
380815,40 TEHAMA STREET,Brooklyn,40.6446356,-73.98248,87.6,Struggling,9,0,6,3,21,175.3,0.0,0.0,96.73469387755102,96.0,85.1589103291714,50.0,100.0
57170,76 CLINTON PLACE,Bronx,40.8572908,-73.9082879,87.7,Struggling,6,5,0,1,8,222.7,0.0,0.0,97.95918367346938,98.47619047619047,81.12939841089671,50.0,100.0
119069,1727 WALTON AVENUE,Bronx,40.8466766,-73.9111868,87.7,Struggling,4,0,2,2,10,232.0,0.0,0.0,98.77551020408163,98.09523809523809,80.33484676503973,50.0,100.0
9636,21 CLEVELAND PLACE,Manhattan,40.7216744,-73.9970345,87.7,Struggling,2,2,0,0,2,223.0,0.0,1.0,99.59183673469387,99.61904761904762,81.10102156640183,50.0,92.3076923076923
313983,932 THOMAS S BOYLAND STREET,Brooklyn,40.6576072,-73.9108295,87.7,Struggling,5,0,3,2,12,220.3,0.0,0.0,98.36734693877551,97.71428571428571,81.32803632236096,50.0,100.0
429426,34-47 41 STREET,Queens,40.7550316,-73.9207766,87.7,Struggling,10,2,5,3,21,161.0,0.0,0.0,96.3265306122449,96.0,86.37911464245175,50.0,100.0
101325,4478 PARK AVENUE,Bronx,40.854414,-73.8949676,87.7,Struggling,4,1,2,1,8,241.1,0.0,0.0,98.77551020408163,98.47619047619047,79.55894275985082,50.0,100.0
117104,2526 VALENTINE AVENUE,Bronx,40.8628979,-73.8949506,87.7,Struggling,11,1,8,2,23,147.2,0.0,0.0,95.91836734693877,95.61904761904762,87.55301989366151,50.0,100.0
930551,3452 CORSA AVENUE,Bronx,40.8779407,-73.8474365,87.7,Struggling,10,2,5,3,21,112.5,0.0,1.0,96.3265306122449,96.0,90.50794551645858,50.0,92.3076923076923
423747,25-98 36 STREET,Queens,40.7669268,-73.9161776,87.7,Struggling,2,0,2,0,4,266.0,0.0,0.0,99.59183673469387,99.23809523809524,77.44040862656072,50.0,100.0
234503,161 DRIGGS AVENUE,Brooklyn,40.7228442,-73.9448348,87.7,Struggling,2,2,0,0,2,267.5,0.0,0.0,99.59183673469387,99.61904761904762,77.31271282633372,50.0,100.0
269739,121 EAST 54 STREET,Brooklyn,40.6560867,-73.9266498,87.7,Struggling,13,7,2,4,23,129.5,0.0,0.0,95.10204081632652,95.61904761904762,89.06072644721907,50.0,100.0
741672,118 GREAT KILLS ROAD,Staten Island,40.5508818,-74.1451273,87.7,Struggling,14,3,11,0,25,121.0,0.0,0.0,94.6938775510204,95.23809523809523,89.78433598183881,50.0,100.0
1232,2172 2 AVENUE,Manhattan,40.7941034,-73.9395354,87.7,Struggling,3,1,0,2,7,248.3,0.0,0.0,99.18367346938776,98.66666666666667,78.94514832653311,50.0,100.0
806180,1807 CLINTON AVENUE,Bronx,40.8426919,-73.8925646,87.7,Struggling,1,0,1,0,2,275.8,0.0,0.0,100.0,99.61904761904762,76.61038592508514,50.0,100.0
292833,607 FLATBUSH AVENUE,Brooklyn,40.658579,-73.9601662,87.7,Struggling,13,0,5,8,34,103.1,0.0,0.0,95.10204081632652,93.52380952380952,91.3089464451553,50.0,100.0
663355,147-01 HILLSIDE AVENUE,Queens,40.7060476,-73.8096737,87.7,Struggling,1,1,0,0,1,278.3,0.0,0.0,100.0,99.80952380952381,76.39046538024972,50.0,100.0
249200,21 EAST 21 STREET,Brooklyn,40.6540585,-73.9603888,87.7,Struggling,1,0,0,1,3,277.2,0.0,0.0,100.0,99.42857142857143,76.48653638390111,50.0,100.0
101385,1430 PARKCHESTER ROAD,Bronx,40.8361095,-73.8589341,87.7,Struggling,14,0,14,0,28,111.2,0.0,0.0,94.6938775510204,94.66666666666667,90.61861520998865,50.0,100.0
89748,3424 KINGSBRIDGE AVENUE,Bronx,40.8826722,-73.9029405,87.7,Struggling,2,0,0,2,6,256.5,0.0,0.0,99.59183673469387,98.85714285714286,78.25165253388529,50.0,100.0
867062,313 THOMAS S BOYLAND STREET,Brooklyn,40.6736004,-73.9136813,87.7,Struggling,14,2,5,7,33,96.3,0.0,0.0,94.6938775510204,93.71428571428572,91.88827630938869,50.0,100.0
110608,1162 ST LAWRENCE AVENUE,Bronx,40.8296055,-73.8666374,87.7,Struggling,15,2,8,5,33,92.8,0.0,0.0,94.28571428571428,93.71428571428572,92.18501702610669,50.0,100.0
292843,621 FLATBUSH AVENUE,Brooklyn,40.6582222,-73.9601232,87.7,Struggling,3,0,0,3,9,241.1,0.0,0.0,99.18367346938776,98.28571428571429,79.56394248959516,50.0,100.0
243088,615 WESTMINSTER ROAD,Brooklyn,40.6337981,-73.9655781,87.7,Struggling,10,0,5,5,25,147.4,0.0,0.0,96.3265306122449,95.23809523809523,87.5385114318145,50.0,100.0
717015,82 BRABANT STREET,Staten Island,40.6313601,-74.1611256,87.7,Struggling,8,0,8,0,16,140.8,0.0,1.0,97.14285714285714,96.95238095238096,88.09601295412874,50.0,92.3076923076923
27999,1471 ST NICHOLAS AVENUE,Manhattan,40.8510965,-73.9328435,87.7,Struggling,16,11,2,3,24,110.3,0.0,0.0,93.87755102040816,95.42857142857143,90.69554798839702,50.0,100.0
62803,492 EAST 138 STREET,Bronx,40.8075873,-73.9200024,87.7,Struggling,1,0,0,1,3,274.8,0.0,0.0,100.0,99.42857142857143,76.68842224744608,50.0,100.0
122775,1175 WHEELER AVENUE,Bronx,40.8280505,-73.8802955,87.7,Struggling,14,0,4,10,38,85.2,0.0,0.0,94.6938775510204,92.76190476190476,92.83169378231807,50.0,100.0
675112,17-11 LINDEN STREET,Queens,40.7027886,-73.910448,87.7,Struggling,7,0,5,2,16,193.5,0.0,0.0,97.55102040816327,96.95238095238096,83.61624187390362,50.0,100.0
19744,416 EAST 116 STREET,Manhattan,40.7954485,-73.9348319,87.7,Struggling,7,5,0,2,11,208.0,0.0,0.0,97.55102040816327,97.90476190476191,82.37797956867196,50.0,100.0
675120,17-19 LINDEN STREET,Queens,40.7029998,-73.910235,87.7,Struggling,9,0,3,6,24,156.2,0.0,0.0,96.73469387755102,95.42857142857143,86.78348467650397,50.0,100.0
82001,1007 GRANT AVENUE,Bronx,40.8295543,-73.9175477,87.7,Struggling,13,0,7,6,32,104.6,0.0,0.0,95.10204081632652,93.9047619047619,91.18047673098751,50.0,100.0
52044,922 BRONX PARK SOUTH,Bronx,40.8458089,-73.8803864,87.7,Struggling,6,0,3,3,15,203.3,0.0,0.0,97.95918367346938,97.14285714285714,82.77840837432211,50.0,100.0
331288,898 MADISON STREET,Brooklyn,40.6878049,-73.9216966,87.7,Struggling,13,1,9,3,28,119.0,0.0,0.0,95.10204081632652,94.66666666666667,89.95459704880817,50.0,100.0
18154,413 EAST 90 STREET,Manhattan,40.7792496,-73.9464779,87.7,Struggling,1,0,1,0,2,280.0,0.0,0.0,100.0,99.61904761904762,76.24858115777526,50.0,100.0
59923,2315 CROTONA AVENUE,Bronx,40.8526612,-73.8845564,87.7,Struggling,7,0,1,6,20,185.4,0.0,0.0,97.55102040816327,96.19047619047619,84.3034774533072,50.0,100.0
966437,616 EAST 139 STREET,Bronx,40.806189,-73.9145027,87.7,Struggling,1,0,0,1,3,274.4,0.0,0.0,100.0,99.42857142857143,76.72531214528945,50.0,100.0
213417,500 BRIGHTWATER COURT,Brooklyn,40.5754234,-73.9620949,87.7,Struggling,8,3,4,1,14,193.8,0.0,0.0,97.14285714285714,97.33333333333334,83.5910896708286,50.0,100.0
390623,1710 WEST 4 STREET,Brooklyn,40.605763,-73.9775779,87.7,Struggling,3,0,0,3,9,241.6,0.0,0.0,99.18367346938776,98.28571428571429,79.51358750083462,50.0,100.0
694623,787 SENECA AVENUE,Queens,40.7017691,-73.905494,87.7,Struggling,13,4,3,6,28,115.7,0.0,0.0,95.10204081632652,94.66666666666667,90.23674395978595,50.0,100.0
2644,2074 5 AVENUE,Manhattan,40.8083,-73.9412456,87.7,Struggling,3,0,1,2,8,246.0,0.0,0.0,99.18367346938776,98.47619047619047,79.14301929625425,50.0,100.0
348583,465 OCEAN PARKWAY,Brooklyn,40.6371376,-73.9722673,87.7,Struggling,14,0,6,8,36,89.5,0.0,0.0,94.6938775510204,93.14285714285714,92.46878547105561,50.0,100.0
198171,528 BAINBRIDGE STREET,Brooklyn,40.6824923,-73.915761,87.7,Struggling,4,1,3,0,7,244.6,0.0,0.0,98.77551020408163,98.66666666666667,79.26362088535754,50.0,100.0
69907,687 EAST 223 STREET,Bronx,40.8867856,-73.8616945,87.7,Struggling,13,3,6,4,27,122.0,0.0,0.0,95.10204081632652,94.85714285714286,89.69920544835415,50.0,100.0
883718,2286 JAYDEE COURT,Queens,40.6074044,-73.7580183,87.7,Struggling,6,2,2,2,12,211.4,0.0,0.0,97.95918367346938,97.71428571428571,82.08475217555808,50.0,100.0
883736,586 LIBERTY AVENUE,Brooklyn,40.6754311,-73.8880645,87.7,Struggling,10,0,8,2,22,157.0,0.0,0.0,96.3265306122449,95.80952380952381,86.71963677639046,50.0,100.0
597,41 1 AVENUE,Manhattan,40.7243692,-73.9880655,87.7,Struggling,2,0,0,2,6,258.8,0.0,0.0,99.59183673469387,98.85714285714286,78.05152424193287,50.0,100.0
1987,2001 3 AVENUE,Manhattan,40.7939156,-73.9425873,87.7,Struggling,10,3,6,1,18,165.6,0.0,0.0,96.3265306122449,96.57142857142857,85.98994648937895,50.0,100.0
43666,541 WEST 204 STREET,Manhattan,40.8635469,-73.9205352,87.7,Struggling,1,1,0,0,1,282.8,0.0,0.0,100.0,99.80952380952381,76.00595913734392,50.0,100.0
375384,21 ST PAULS COURT,Brooklyn,40.6511193,-73.9620122,87.7,Struggling,2,0,0,2,6,260.8,0.0,0.0,99.59183673469387,98.85714285714286,77.88578666149886,50.0,100.0
955981,141-55 85 ROAD,Queens,40.7099421,-73.8144707,87.7,Struggling,10,2,5,3,21,113.7,0.0,1.0,96.3265306122449,96.0,90.40578887627696,50.0,92.3076923076923
29684,35 WEST 9 STREET,Manhattan,40.7337376,-73.997467,87.7,Struggling,14,10,4,0,18,140.8,0.0,0.0,94.6938775510204,96.57142857142857,88.09601295412874,50.0,100.0
348522,2985 OCEAN PARKWAY,Brooklyn,40.5782522,-73.9674355,87.7,Struggling,14,0,12,2,30,108.0,0.0,0.0,94.6938775510204,94.28571428571428,90.89103291713961,50.0,100.0
691317,112-22 ROCKAWAY BEACH BOULEVARD,Queens,40.5808248,-73.8345143,87.7,Struggling,3,0,0,3,9,245.2,0.0,0.0,99.18367346938776,98.28571428571429,79.211123723042,50.0,100.0
811198,321 BEACH 57 STREET,Queens,40.5936353,-73.7879901,87.7,Struggling,6,0,5,1,13,210.0,0.0,0.0,97.95918367346938,97.52380952380952,82.20771850170262,50.0,100.0
354133,2210 PITKIN AVENUE,Brooklyn,40.6723816,-73.8908671,87.7,Struggling,14,6,8,0,22,126.0,0.0,0.0,94.6938775510204,95.80952380952381,89.35868331441543,50.0,100.0
347782,750 OCEAN AVENUE,Brooklyn,40.6442101,-73.9603045,87.7,Struggling,10,2,6,2,20,162.4,0.0,0.0,96.3265306122449,96.19047619047619,86.26407338098599,50.0,100.0
60075,1450 CROTONA PLACE,Bronx,40.8358353,-73.9014657,87.7,Struggling,15,5,5,5,30,100.4,0.0,0.0,94.28571428571428,94.28571428571428,91.53933467213831,50.0,100.0
112037,1050 SUMMIT AVENUE,Bronx,40.8344367,-73.9292285,87.7,Struggling,8,1,2,5,20,134.3,0.0,1.0,97.14285714285714,96.19047619047619,88.64875547267715,50.0,92.3076923076923
156599,452 53 STREET,Brooklyn,40.6437661,-74.0130948,87.7,Struggling,13,1,7,5,30,112.0,0.0,0.0,95.10204081632652,94.28571428571428,90.55355115939679,50.0,100.0
314817,249 HULL STREET,Brooklyn,40.6802265,-73.9069126,87.7,Struggling,1,0,1,0,2,280.0,0.0,0.0,100.0,99.61904761904762,76.24858115777526,50.0,100.0
